id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genre_list,keywords_list,cast_list,director,release_year,release_month
383785,Kung Fu Yoga,2017-01-27,65000000.0,254212245.0,130.0,5.9,50.0,17.630487,"['Mystery', 'Action', 'Adventure', 'Comedy']",['suspense'],"['Jackie Chan', 'Disha Patani', 'Sonu Sood', 'Miya Muqi', 'Amyra Dastur', 'Paul Philip Clark', 'Aarif Lee', 'Lay', 'Zhang Guoli', 'Eric Tsang', 'Temur Mamisashvili', 'Damian Mavis', 'Joel Adrian', 'Tomer Oz', 'David Torok', 'Fatih Ugurlu', 'Kevin Lee', 'Paul Allica', 'Sajjad Delafrooz', 'Eskindir Tesfay', 'Darren Grosvenor', 'Adam Stone', 'Erika Herbert']",Stanley Tong,2017,1
9598,Babe,1995-07-18,30000000.0,254134910.0,89.0,6.0,756.0,14.404764,"['Fantasy', 'Drama', 'Comedy', 'Family']","['sheep', 'pig', 'affection', 'piglet', 'heroism', 'talking animal', 'separation', 'german shepherd', 'grandson', 'talking pig']","['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving', 'Miriam Flynn', 'James Cromwell', 'Russi Taylor', 'Evelyn Krape', 'Michael Edward-Stevens', 'Charles Bartlett', 'Paul Livingston', 'Roscoe Lee Browne', 'Magda Szubanski', 'Zoe Burton', 'Paul Goddard', 'Wade Hayward', 'Brittany Byrnes', 'Mary Acres']",Chris Noonan,1995,7
11970,Hercules,1997-06-26,85000000.0,252712101.0,93.0,7.3,1741.0,14.048694,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']","['hades', 'musical', 'peasant', 'animation', 'aftercreditsstinger', 'olympus', 'hercules']","['Tate Donovan', 'Josh Keaton', 'Roger Bart', 'Danny DeVito', 'James Woods', 'Susan Egan', 'Bobcat Goldthwait', 'Matt Frewer', 'Rip Torn', 'Samantha Eggar', 'Barbara Barrie', 'Hal Holbrook', 'Paul Shaffer', 'Amanda Plummer', 'Carole Shelley', 'Paddi Edwards', 'Charlton Heston', 'LaChanze', 'Jim Cummings', 'Keith David', 'Wayne Knight']",Ron Clements,1997,6
419430,Get Out,2017-02-24,5000000.0,252434250.0,104.0,7.2,2978.0,36.894806,"['Mystery', 'Thriller', 'Horror']","['externally controlled action', 'parents-in-law', 'satire', 'dark comedy', 'interracial relationship', 'disappearance', 'racism', 'african american', 'stereotype', 'police harassment', 'missing', 'race-conscious']","['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford', 'Catherine Keener', 'Caleb Landry Jones', 'Stephen Root', 'Keith Stanfield', 'LilRel Howery', 'Betty Gabriel', 'Marcus Henderson', 'Zailand Adams', 'Erika Alexander', 'Ashley LeConte Campbell', 'Lyle Brocato', 'Julie Ann Doan', 'Geraldine Singer', 'Trey Burvant', 'Jana Allen', 'Jeronimo Spinx', 'Caren L. Larkey', 'Ben Ladner', 'Rutherford Cravens', 'Brad Spiers', 'Mark Baynard Baggs', 'Lory Tom Thompson Sr.', 'Michael Amstutz', 'Gary Wayne Loper', 'Jack Teague', 'Jamie Gliddon', 'Matthew McCrocklin', 'Evan Shafran', 'Lyle Brocato', 'Sean Paul Braud', 'Ian Casselberry', 'Richard Herd']",Jordan Peele,2017,2
44264,True Grit,2010-12-22,38000000.0,252276927.0,110.0,7.2,1701.0,10.730765,"['Drama', 'Adventure', 'Western']","['loss of father', 'father murder', 'texas ranger', 'alcoholism', 'betrayal']","['Jeff Bridges', 'Matt Damon', 'Josh Brolin', 'Barry Pepper', 'Hailee Steinfeld', 'Domhnall Gleeson', 'Bruce Green', 'Ed Lee Corbin', 'Roy Lee Jones', 'Paul Rae', 'Nicholas Sadler', 'Dakin Matthews', 'Elizabeth Marvel', 'Ruth Morris', 'Leon Russom', 'Jake Walker', 'Don Pirl', 'James Brolin', 'Jarlath Conroy', 'J.K. Simmons', 'Candyce Hinkle', 'Peter Leung', 'Joe Stevens', 'David Lipman', 'Orlando Smart', 'Ty Mitchell', 'Scott Sowers', 'Jonathan Joss', 'Maggie A. Goodman', 'Brandon Sanderson', 'Ruben Nakai Campana']",Joel Coen,2010,12
1281,Bean,1997-07-03,18000000.0,251212670.0,85.0,6.3,602.0,12.799853,['Comedy'],"['paris', 'london england', 'california', 'airport', 'vault', 'destroy', 'museum', 'arts and culture', 'chaos', 'repair', 'clumsy fellow', 'guard', 'arts expert', 'host family', 'damage', 'poster', 'artwork', 'creativity', 'painting', 'hospital', 'los angeles', 'amusement park', 'teenage rebellion', 'laxative']","['Rowan Atkinson', 'Peter MacNicol', 'John Mills', 'Pamela Reed', 'Harris Yulin', 'Burt Reynolds', 'Larry Drake', 'Danny Goldring', 'Johnny Galecki', 'Chris Ellis', 'Sandra Oh', 'Andrew Lawrence', 'Peter Egan', 'Peter Capaldi', 'June Brown', 'Peter James']",Mel Smith,1997,7
168672,American Hustle,2013-12-12,40000000.0,251171807.0,138.0,6.8,2868.0,16.478036,"['Drama', 'Crime']","['con artist', 'scam', 'mobster', 'fbi agent']","['Christian Bale', 'Bradley Cooper', 'Amy Adams', 'Jeremy Renner', 'Jennifer Lawrence', 'Louis C.K.', 'Jack Huston', 'Michael Peña', 'Shea Whigham', 'Alessandro Nivola', 'Elisabeth Röhm', 'Paul Herman', 'Saïd Taghmaoui', 'Matthew Russell', 'Thomas Matthews', 'Adrian Martinez', 'Anthony Zerbe', 'Colleen Camp', 'Steve Gagliastro', 'Christopher Tarjan', 'Zachariah Supka', 'Christy Scott Cashman', 'Simon Hamlin', 'Martie Barylick', 'Dawn Olivieri', 'Erica McDermott', 'Dicky Eklund Jr.', 'Robert De Niro', 'John Franchi', 'Danny Corbo', 'Sonny Corbo']",David O. Russell,2013,12
9489,You've Got Mail,1998-12-17,65000000.0,250821495.0,119.0,6.3,859.0,10.237996,"['Comedy', 'Romance']","['romantic comedy', 'online dating', 'woman director']","['Tom Hanks', 'Meg Ryan', 'Katie Sagona', 'Greg Kinnear', 'Parker Posey', 'Jean Stapleton', 'Steve Zahn', 'Heather Burns', 'Dabney Coleman', 'Hallee Hirsh', 'Dave Chappelle', 'John Randolph', 'Cara Seymour', 'Deborah Rush', 'Sara Ramirez', 'Chris Messina']",Nora Ephron,1998,12
9798,Enemy of the State,1998-11-20,90000000.0,250649836.0,132.0,6.7,1266.0,12.978751,"['Action', 'Drama', 'Thriller']","['corruption', 'washington d.c.', 'helicopter', 'falsely accused', 'identity', 'mexican standoff', 'blackmail', 'intelligence', 'wiretap', 'satellite', 'national security agency (nsa)', 'politics', 'exploding building', 'suspense', 'mystery', 'mafia', 'conspiracy', 'lawyer', 'crime', 'privacy', 'surveillance', 'baltimore maryland', 'secret hideout']","['Will Smith', 'Gene Hackman', 'Jon Voight', 'Regina King', 'Ian Hart', 'Lisa Bonet', 'Barry Pepper', 'James Le Gros', 'Jake Busey', 'Scott Caan', 'Jamie Kennedy', 'Jason Lee', 'Gabriel Byrne', 'Jascha Washington', 'Stuart Wilson', 'Jack Black', 'Anna Gunn', 'Laura Cayouette', 'Loren Dean', 'Bodhi Elfman', 'Dan Butler', 'Grant Heslov', 'Ivana Miličević', 'Seth Green', 'Philip Baker Hall', 'Jason Robards', 'Tom Sizemore', 'Brian Markinson', 'Larry King', 'Tom Quinn', 'Brenna McDonough', 'Bobby Boriello', 'Carl Mergenthaler', 'Donna W. Scott', 'Allison Sie', 'Lillo Brancato', 'John Capodice', 'Arthur J. Nascarella', 'Frank Medrano', 'Joseph Patrick Kelly', 'Lennox Brown', 'Nancy Yee', 'Christopher Lawrence', 'Tom Sizemore']",Tony Scott,1998,11
9342,The Mask of Zorro,1998-07-16,95000000.0,250288523.0,136.0,6.3,1211.0,11.348096,"['Action', 'Adventure']","['california', 'spy', 'hero', 'horseback riding', 'sword fight', 'revenge']","['Antonio Banderas', 'Anthony Hopkins', 'Catherine Zeta-Jones', 'Stuart Wilson', 'Diego Sieres', 'José María de Tavira', 'Emiliano Guerra', 'Yolanda Orisaga', 'Paco Morayta', 'William Marquez', 'Tony Amendola', 'Pedro Altamirano', 'Luisa Huertas', 'María Fernández Cruz', 'Julieta Rosen', 'Raúl Martínez', 'Victor Rivers', 'L.Q. Jones', 'José Pérez', 'Tony Cabral', 'Tony Genaro', 'Iván Rafael', 'David Villalpando', 'Mónica Fernández Cruz']",Martin Campbell,1998,7
2300,Space Jam,1996-11-15,80000000.0,250200000.0,88.0,6.5,1335.0,11.054251,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']","['sport', 'basketball', 'doctor', 'basketball team', 'basketball game', 'referee', 'basketball court', 'tweety bird', 'speedy gonzales', 'cartoon chicken', 'sylvester the cat', 'cartoon reality crossover', 'basketball hoop', 'cartoon skunk']","['Michael Jordan', 'Wayne Knight', 'Billy West', 'Dee Bradley Baker', 'Theresa Randle', 'Danny DeVito', 'Brandon Hammond', 'Larry Bird', 'Bill Murray', 'Charles Barkley', 'Patrick Ewing', 'Tyrone Bogues', 'Larry Johnson', 'Shawn Bradley', 'Ahmad Rashad', 'Del Harris', 'Vlade Divac', 'Cedric Ceballos', 'Jim Rome', 'Paul Westphal', 'Danny Ainge', 'Alonzo Mourning', 'A.C. Green', 'Charles Oakley', 'Derek Harper', 'Jeff Malone', 'Anthony Miller', 'Sharone Wright']",Joe Pytka,1996,11
565,The Ring,2002-10-18,48000000.0,249348933.0,115.0,6.5,1720.0,13.740965,"['Horror', 'Mystery']","['journalist', 'drowning', 'island', 'television', 'horse', 'videoband', 'investigation', 'telephone', 'remake', 'paranormal', 'curse', 'cabin in the woods', 'ghost', 'well', 'videotape', 'supernatural horror', 'mysterious death', 'remake of asian film']","['Naomi Watts', 'Martin Henderson', 'David Dorfman', 'Brian Cox', 'Shannon Cochran', 'Daveigh Chase', 'Rachael Bella', 'Jane Alexander', 'Lindsay Frost', 'Amber Tamblyn', 'Sandra Thigpen', 'Richard Lineback', 'Sara Rue', 'Adam Brody', 'Keith Campbell']",Gore Verbinski,2002,10
2486,Eragon,2006-12-14,100000000.0,249288105.0,104.0,4.9,990.0,9.851133,"['Fantasy', 'Action', 'Adventure', 'Family']","['based on novel', 'mythical creature', 'dragon', 'fantasy world', 'teenage hero', 'based on young adult novel']","['Ed Speleers', 'Jeremy Irons', 'Sienna Guillory', 'Robert Carlyle', 'Djimon Hounsou', 'Garrett Hedlund', 'Joss Stone', 'Rachel Weisz', 'John Malkovich', 'Alun Armstrong', 'Christopher Egan', 'Gary Lewis', 'Steve Speirs', 'Caroline Chikezie', 'Richard Rifkin']",Stefen Fangmeier,2006,12
109451,Cloudy with a Chance of Meatballs 2,2013-09-26,78000000.0,248384621.0,95.0,6.4,936.0,14.412061,"['Animation', 'Family', 'Comedy']","['inventor', 'food', 'scientist']","['Bill Hader', 'Anna Faris', 'James Caan', 'Will Forte', 'Andy Samberg', 'Benjamin Bratt', 'Neil Patrick Harris', 'Terry Crews', 'Kristen Schaal', 'Cody Cameron', 'Melissa Sturm', 'Kris Pearn', 'Craig Kellman', 'Khamani Griffin', 'Bridget Hoffman']",Cody Cameron,2013,9
9741,Unbreakable,2000-11-13,75000000.0,248118121.0,106.0,6.9,1994.0,14.67855,"['Science Fiction', 'Thriller', 'Drama']","['father son relationship', 'train accident', 'comic book', 'marriage crisis', 'invulnerability', 'superhero', 'suspense', 'super powers']","['Bruce Willis', 'Samuel L. Jackson', 'Robin Wright', 'Spencer Treat Clark', 'John Patrick Amedori', 'Chance Kelly', 'Elizabeth Lawrence', 'M. Night Shyamalan', 'Charlayne Woodard', 'Eamonn Walker', 'Leslie Stefanson', 'Johnny Hiram Jamison', 'Michaelia Carroll', 'Bostin Christopher', 'Davis Duffield', 'Laura Regan', 'Michael Kelly', 'Johanna Day', 'Firdous Bamji', 'James Handy', 'Sally Parrish', 'Richard Council', 'Damian Young', 'Sherman Roberts', 'Whitney Sugarman', 'Sasha Neulinger', 'Jose L. Rodriguez', 'Ukee Washington', 'Susan Wilder', 'Greg Horos', 'Todd Berry', 'Angela Eckert', 'Anthony Lawton', 'Julia Yorks', 'John Rusk', 'Joey Hazinsky', 'Bill Rowe', 'Marc H. Glick', 'Kim Simms Thomas', 'Andrea Havens']",M. Night Shyamalan,2000,11
8467,Dumb and Dumber,1994-12-16,16000000.0,247275374.0,107.0,6.5,1894.0,9.844558,['Comedy'],"['gas station', 'motel', 'utah', 'stupidity', 'pill', 'prank', 'cigar smoking', 'violence', 'criminal', 'fired from the job', 'clumsiness', 'stepmother stepdaughter relationship', 'sitting on a toilet', 'aspen colorado', 'parakeet', 'defecation', 'scooter', 'hotel suite', 'endangered species', 'foolish', 'laxative']","['Jim Carrey', 'Jeff Daniels', 'Lauren Holly', 'Teri Garr', 'Mike Starr', 'Karen Duffy', 'Charles Rocket', 'Victoria Rowell', 'Brady Bluhm', 'Cam Neely', 'Rob Moran', 'Joe Baker', 'Hank Brandt', 'Felton Perry', 'Brad Lockerman', 'Kathryn Frick', 'Zen Gesner', 'Lawrence Kopp', 'Clint Allen', 'Connie Sawyer', 'Lin Shaye', 'Mike Watkis', 'Harland Williams', 'Diane Kinerk', 'Lisa Stothard', 'Sean Gildea', 'Charles Rahi Chun', 'Helen Boll', 'Fred Stoller', 'Hillary Matthews', 'Karen Ingram', 'Jesse Borja', 'Vene L. Arcoraci', 'Anna Anka', 'Samantha Carpel', 'Elaine Wood', 'Bruce Bowns', 'Denise Vienne', 'Nancy Farrelly', 'Catalina Izasa', 'Samatha Pearson', 'Ken Duvall', 'Cecile Krevoy', 'George Bedard', 'Bill Beauchene', 'Gary Sivertsen', 'John Stroehman', 'Terry Mullany', 'Brad Blank', 'Mark Miosky', 'Mike Cavallo', 'Tom Leasca', 'Kevin Sheehan', 'Kenny Griswold', 'Brian Mone', 'Brad Norton', 'Chris Spain', 'Paul Pelletier', 'Mark Levine', 'Billy Smith', 'Mark Charpentier', ""James 'Sporty' Ahern"", 'Jim Blake', 'Traci Adell', 'Anita Rice', 'Pam Nielson', 'Nancy Barker', 'Brad Lowder', 'Doug Caputo', 'James Horrocks', 'Clemens E. Franek', 'Marty Fresca', 'Valentina', 'Kirsten Maryott', 'Bryan Moss', 'Craig Patterson', 'Irene Santiago', 'Craig Patterson', 'Josh Shipley', 'John Yost']",Peter Farrelly,1994,12
109418,Grown Ups 2,2013-07-11,80000000.0,246984278.0,100.0,5.8,1180.0,9.411725,['Comedy'],[],"['Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade', 'Salma Hayek', 'Maya Rudolph', 'Maria Bello', 'Alexys Nycole Sanchez', 'Alex Poncio', 'Steve Buscemi', 'Nick Swardson', 'Colin Quinn', 'Tim Meadows', 'Jon Lovitz', ""Shaquille O'Neal"", 'Alexander Ludwig', 'Georgia Engel', 'Peter Dante', 'Oliver Hudson', 'Allen Covert', 'Steve Austin', 'Milo Ventimiglia', 'Jake Goldberg', 'Cameron Bryce', 'Ada-Nicole Sanger', 'Frank Gingerich', 'Morgan Gingerich', 'Nadji Jeter', 'China Anne McClain', 'Kaleo Elam', 'Cheri Oteri', 'Ellen Cleghorne', 'April Rose', 'Dan Patrick', 'Ebony Jo-Ann', 'Halston Sage', 'Norm Crosby', 'Melanie Hutsell', 'Jonathan Loughran', 'Jackie Sandler', 'Sadie Sandler', 'Sunny Sandler', 'Chris Berman', 'Michael Kay', 'Richie Minervini', 'Kevin Grady', 'Kamil McFadden', 'Andy Samberg', 'Jorma Taccone', 'Bobby Moynihan', 'Akiva Schaffer', 'Erin Heatherton', 'Taylor Lautner', 'Patrick Schwarzenegger', 'Jared Sandler']",Dennis Dugan,2013,7
227973,The Peanuts Movie,2015-11-05,99000000.0,246233113.0,88.0,6.5,608.0,12.338346,['Animation'],"['based on comic', 'family', '3d', 'charlie brown', 'snoopy']","['Noah Schnapp', 'Bill Melendez', 'Venus Schultheis', 'Hadley Belle Miller', 'Madisyn Shipman', 'Francesca Capaldi', 'Noah Johnston', 'Alexander Garfin', 'Mariel Sheets', 'A.J. Tecce', 'Marleik Mar Mar Walker', 'Rebecca Bloom', 'Anastasia Bredikhina', 'William Wunsch']",Steve Martino,2015,11
44896,Rango,2011-03-02,135000000.0,245724603.0,107.0,6.6,2094.0,10.581925,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']","['sheriff', 'nevada', 'pet', 'rango', 'chameleon', 'las vegas', 'cactus', 'terrarium', 'construction site', 'armadillo', 'disillusionment']","['Johnny Depp', 'Isla Fisher', 'Ned Beatty', 'Bill Nighy', 'Alfred Molina', 'Abigail Breslin', 'Claudia Black', 'Timothy Olyphant', 'Ray Winstone', 'Stephen Root', 'Harry Dean Stanton', 'Ian Abercrombie', 'Gil Birmingham', 'James Ward Byrkit', 'Blake Clark', 'Keith Campbell', 'Beth Grant']",Gore Verbinski,2011,3
754,Face/Off,1997-06-27,80000000.0,245676146.0,138.0,6.8,1612.0,11.467391,"['Action', 'Crime', 'Science Fiction', 'Thriller']","['undercover', 'mexican standoff', 'biological weapon', 'face transplant', 'rage and hate', 'fistfight', 'hostility', 'revenge', 'deception', 'tragedy', 'shootout', 'hospital', 'boat chase', 'los angeles', 'explosion', 'extreme violence', 'fbi agent', 'prison escape', 'criminal gang', 'flashback', 'golden gun', 'arch villain', 'bullet ballet']","['John Travolta', 'Nicolas Cage', 'Joan Allen', 'Alessandro Nivola', 'Gina Gershon', 'Dominique Swain', 'Nick Cassavetes', 'Harve Presnell', 'Colm Feore', 'John Carroll Lynch', 'CCH Pounder', 'Robert Wisdom', 'Margaret Cho', 'James Denton', 'Matt Ross', 'Chris Bauer', 'Myles Jeffrey', 'David McCurley', 'Thomas Jane', 'Danny Masterson', 'Lisa Boyle', 'Linda Hoffman']",John Woo,1997,6
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,135000000.0,245623848.0,112.0,5.8,984.0,13.047776,"['Fantasy', 'Action', 'Adventure', 'Comedy']","['brother brother relationship', 'turtle', 'sequel', 'based on comic', 'ninja', 'rat']","['Megan Fox', 'Stephen Amell', 'Will Arnett', 'Laura Linney', 'Pete Ploszek', 'Alan Ritchson', 'Noel Fisher', 'Jeremy Howard', 'Tyler Perry', 'Brian Tee', 'Gary Anthony Williams', 'Stephen Farrelly', 'Tony Shalhoub', 'Brad Garrett', 'Alessandra Ambrosio', 'Brittany Ishibashi', 'Peter Donald Badalamenti II', 'Antoinette Kalaj', 'Alice Callahan', 'Jane Wu', 'Meredith Travers', 'Robert Clohessy', 'Matthew Barnes', 'Carmelo Anthony', 'Dean Winters']",Dave Green,2016,6
62213,Dark Shadows,2012-05-08,150000000.0,245527149.0,113.0,5.7,2383.0,10.665859,"['Comedy', 'Fantasy']","['witch', 'imprisonment', 'vampire', 'curse', 'fish out of water', 'chains', 'gothic', 'madness', 'old house', 'lost love', 'angry mob', '18th century', 'ghost', 'hidden room', 'old mansion']","['Johnny Depp', 'Michelle Pfeiffer', 'Helena Bonham Carter', 'Jackie Earle Haley', 'Jonny Lee Miller', 'Eva Green', 'Bella Heathcote', 'Chloë Grace Moretz', 'Gulliver McGrath', 'Ray Shirley', 'Christopher Lee', 'Alice Cooper', 'Ivan Kaye', 'Susanna Cappellaro', 'Raffey Cassidy', 'Alexia Osborne', 'William Hope', 'Glen Mexted', 'Josephine Butler', 'Shane Rimmer', 'Michael Shannon', 'Nigel Whitmey', 'Sophie Kennedy Clark', 'Hannah Murray', 'Charlotte Spencer']",Tim Burton,2012,5
1927,Hulk,2003-06-19,137000000.0,245360480.0,138.0,5.3,1571.0,15.422638,"['Drama', 'Action', 'Science Fiction']","['california', 'san francisco', 'monster', 'general', 'gun', 'dna', 'mutation', 'psychology', 'berkeley', 'transformation', 'frog', 'president', 'marvel comic', 'superhero', 'golden gate bridge', 'doctor', 'fear', 'scientist', 'dog', 'desert', 'anger', 'mirror', 'phone', 'military', 'cell', 'hulk', 'superhuman strength', 'repressed memory', 'repression']","['Eric Bana', 'Jennifer Connelly', 'Sam Elliott', 'Josh Lucas', 'Nick Nolte', 'Paul Kersey', 'Cara Buono', 'Stan Lee', 'Todd Tesen', 'Celia Weston', 'Mike Erwin', 'Lou Ferrigno', 'Regi Davis', 'Craig Damon', 'Daniel Dae Kim', 'Jesse Corti', 'Toni Kallen']",Ang Lee,2003,6
238,The Godfather,1972-03-14,6000000.0,245066411.0,175.0,8.5,6024.0,41.109264,"['Drama', 'Crime']","['italy', 'love at first sight', 'loss of father', 'patriarch', 'organized crime', 'mafia', 'lawyer', 'italian american', 'crime family', 'rise to power', 'mob boss', '1940s']","['Marlon Brando', 'Al Pacino', 'James Caan', 'Richard S. Castellano', 'Robert Duvall', 'Sterling Hayden', 'John Marley', 'Richard Conte', 'Al Lettieri', 'Diane Keaton', 'Abe Vigoda', 'Talia Shire', 'Gianni Russo', 'John Cazale', 'Rudy Bond', 'Al Martino', 'Morgana King', 'Lenny Montana', 'John Martino', 'Salvatore Corsitto', 'Alex Rocco', 'Tony Giorgio', 'Victor Rendina', 'Simonetta Stefanelli', 'Saro Urzì', 'Sofia Coppola', 'Louis Guss', 'Gabriele Torrei', 'Tony King', 'Richard Bright', 'Vito Scotti', 'Tere Livrano', 'Julie Gregg', 'Angelo Infanti', 'Corrado Gaipa', 'Franco Citti', 'Max Brandt', 'Carmine Coppola', 'Roman Coppola', 'Don Costello', 'Robert Dahdah', 'Gray Frederickson', 'Ron Gilbert', 'Joe Lo Grippo', 'Sonny Grosso', 'Randy Jurgensen', 'Tony Lip', 'Lou Martini Jr.', 'Raymond Martino', 'Joseph Medaglia', 'Rick Petrucelli', 'Sal Richards', 'Tom Rosqui', 'Frank Sivero', 'Filomena Spagnuolo', 'Joe Spinell', 'Nick Vallelonga', 'Conrad Yama']",Francis Ford Coppola,1972,3
508,Love Actually,2003-09-07,40000000.0,244931766.0,135.0,7.0,1917.0,10.586815,"['Comedy', 'Romance', 'Drama']","['london england', 'male nudity', 'female nudity', 'love at first sight', 'usa president', 'marseille', 'office', 'christmas party', 'marriage proposal', 'bars and restaurants', 'press conference', 'language barrier', 'prime minister', 'rock star', 'tv show', 'metal detector', 'war on terror', 'school performance', 'multiple storylines']","['Keira Knightley', 'Heike Makatsch', 'Emma Thompson', 'Laura Linney', 'Hugh Grant', 'January Jones', 'Bill Nighy', 'Gregor Fisher', 'Colin Firth', 'Sienna Guillory', 'Liam Neeson', 'Kris Marshall', 'Martin Freeman', 'Joanna Page', 'Chiwetel Ejiofor', 'Andrew Lincoln', 'Nina Sosanya', 'Billy Bob Thornton', 'Alan Rickman', 'Martine McCutcheon', 'Thomas Brodie-Sangster', 'Rodrigo Santoro', 'Rowan Atkinson', 'Claudia Schiffer', 'Ivana Miličević', 'Elisha Cuthbert', 'Shannon Elizabeth', 'Denise Richards', 'Sheila Allen', 'Lúcia Moniz', 'Julia Davis', 'Edward Hardwicke', 'Caroline John', 'Declan Donnelly', 'Adam Godley', 'Frances de la Tour', 'Richard Curtis', 'Olivia Olson', 'Laura Rees']",Richard Curtis,2003,9
196,Back to the Future Part III,1990-05-25,40000000.0,244527583.0,118.0,7.1,2978.0,13.043999,"['Adventure', 'Comedy', 'Family', 'Science Fiction']","['railroad robber', 'california', 'delorean', 'indian territory', 'sports car', 'inventor', 'locomotive', 'saloon', 'horseback riding', 'time travel', 'outlaw', 'sequel', 'mad scientist', 'native american', 'western', 'shootout', 'gunfight', 'train', 'wild west', 'cavalry']","['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen', 'Thomas F. Wilson', 'Lea Thompson', 'Elisabeth Shue', 'James Tolkan', 'Matt Clark', 'Christopher Wynne', 'Sean Sullivan', 'Mike Watson', 'Foster', 'Freddie', 'Marc McClure', 'Wendie Jo Sperber', 'Jeffrey Weissman', 'Flea', 'J.J. Cohen', 'Ricky Dean Logan', 'Dean Cundey', 'Richard Dysart', 'Pat Buttram', 'Harry Carey, Jr.', 'Dub Taylor', 'Hugh Gillin', 'Burton Gilliam', 'Bill McKinney', 'Donovan Scott', 'Marvin J. McIntyre', 'Kaleb Henley', 'Todd Cameron Brown', 'Dannel Evans', 'Leslie A. Prickett', 'Jo B. Cummings', 'Steve McArthur', 'John Ickes', 'James A. Rammel', 'Michael Klastorin', 'Michael Mills', 'Flea', 'Kenny Myers', 'Brad McPeters', 'Phinnaes D.', 'Rod Kuehne', 'Leno Fletcher', 'Joey Newington', 'Larry Ingold', 'Tim Konrad', 'Glenn Fox', 'Frank Beard', 'Billy Gibbons', 'Dorothy Hack', 'Dusty Hill', 'Marion Tumen']",Robert Zemeckis,1990,5
